name,id,level,1_country_id,1_country,2_district_id,2_district,3_chiefdom_id,3_chiefdom
Robina MCHP,fHqBRE3LTiQ,4,ImspTQPwCqd,Sierra Leone,eIQbndfxQMb,Tonkolili,EVkm2xYcf6Z,Malal Mara
Rochem Kamandao CHP,PHo0IV7Vk50,4,ImspTQPwCqd,Sierra Leone,eIQbndfxQMb,Tonkolili,NNE0YMCDZkO,Yoni
Rochen Malal MCHP,X9zzzyPZViR,4,ImspTQPwCqd,Sierra Leone,eIQbndfxQMb,Tonkolili,EVkm2xYcf6Z,Malal Mara
Rofoindu CHP,jSPLEMDwXN4,4,ImspTQPwCqd,Sierra Leone,TEQlaapDQoK,Port Loko,pRHGAROvuyI,Koya
Rofutha MCHP,G5FuODAbH6X,4,ImspTQPwCqd,Sierra Leone,TEQlaapDQoK,Port Loko,EfWCa0Cc8WW,Masimera
Rogballan CHP,EZIMUaUD8AJ,4,ImspTQPwCqd,Sierra Leone,TEQlaapDQoK,Port Loko,ZiOVcrSjSYe,Dibia
Rogballan MCHP,I2UW55qvn82,4,ImspTQPwCqd,Sierra Leone,TEQlaapDQoK,Port Loko,TA7NvKjsn4A,Bureh Kasseh Maconteh
Rogbaneh MCHP,pvTYrkG1d6f,4,ImspTQPwCqd,Sierra Leone,TEQlaapDQoK,Port Loko,PrJQHI6q7w2,Tainkatopa Makama Safrokoh 
Rogbangba MCHP,bPJABq7F5Iy,4,ImspTQPwCqd,Sierra Leone,at6UHUQatSo,Western Area,qtr8GGlm4gg,Rural Western Area
Rogbere CHC,qVvitxEF2ck,4,ImspTQPwCqd,Sierra Leone,TEQlaapDQoK,Port Loko,JdqfYTIFZXN,Maforki
Rogbin MCHP,yvDKjcRRQsR,4,ImspTQPwCqd,Sierra Leone,fdc6uOvgoji,Bombali,UhHipWG7J8b,Sanda Tendaren
Rokai CHP,UxpUYgdb4oU,4,ImspTQPwCqd,Sierra Leone,PMa2VCrupOd,Kambia,r06ohri9wA9,Samu
Rokel (Masimera) MCHP,UUZoBCSn245,4,ImspTQPwCqd,Sierra Leone,TEQlaapDQoK,Port Loko,EfWCa0Cc8WW,Masimera
Rokel MCHP,dtuiqEXYa7z,4,ImspTQPwCqd,Sierra Leone,PMa2VCrupOd,Kambia,xGMGhjA3y6J,Mambolo
Rokimbi MCHP,pVuRAzSstbn,4,ImspTQPwCqd,Sierra Leone,eIQbndfxQMb,Tonkolili,NNE0YMCDZkO,Yoni
Rokolon MCHP,eqPIdr5yD1Q,4,ImspTQPwCqd,Sierra Leone,jmIPBj66vD6,Moyamba,gy8rmvYT4cj,Ribbi
Rokonta CHC,mepHuAA9l51,4,ImspTQPwCqd,Sierra Leone,fdc6uOvgoji,Bombali,KKkLOTpMXGV,Bombali Sebora
Roktolon MCHP,VTtyiYcc6TE,4,ImspTQPwCqd,Sierra Leone,TEQlaapDQoK,Port Loko,ZiOVcrSjSYe,Dibia
Rokulan CHC,X79FDd4EAgo,4,ImspTQPwCqd,Sierra Leone,fdc6uOvgoji,Bombali,UhHipWG7J8b,Sanda Tendaren
Rokupa Govt. Hospital,NfE9gvFwLIF,4,ImspTQPwCqd,Sierra Leone,at6UHUQatSo,Western Area,C9uduqDZr9d,Freetown
Rokupr CHC,QZtMuEEV9Vv,4,ImspTQPwCqd,Sierra Leone,PMa2VCrupOd,Kambia,QywkxFudXrC,Magbema
Rolembray MCHP,nZblzPvJ5UW,4,ImspTQPwCqd,Sierra Leone,TEQlaapDQoK,Port Loko,RWvG1aFrr0r,Marampa
Romando MCHP,FQ5CCuUKNLf,4,ImspTQPwCqd,Sierra Leone,PMa2VCrupOd,Kambia,xGMGhjA3y6J,Mambolo
Romeni MCHP,GCbYmPqcOOP,4,ImspTQPwCqd,Sierra Leone,TEQlaapDQoK,Port Loko,TA7NvKjsn4A,Bureh Kasseh Maconteh
Ronietta MCHP,B9RxRfRUi2R,4,ImspTQPwCqd,Sierra Leone,eIQbndfxQMb,Tonkolili,NNE0YMCDZkO,Yoni
Rorocks CHP,D0iakqyTknH,4,ImspTQPwCqd,Sierra Leone,eIQbndfxQMb,Tonkolili,NNE0YMCDZkO,Yoni
Rosengbeh MCHP,x3ti3t9eOuX,4,ImspTQPwCqd,Sierra Leone,eIQbndfxQMb,Tonkolili,xhyjU2SVewz,Tane
Rosinor CHP,n2qFnUIhbq3,4,ImspTQPwCqd,Sierra Leone,PMa2VCrupOd,Kambia,r06ohri9wA9,Samu
Rosint Buya MCHP,el8sgzyHuEe,4,ImspTQPwCqd,Sierra Leone,TEQlaapDQoK,Port Loko,Pc3JTyqnsmL,Buya Romende
Ross Road Health Centre,bPqP6eRfkyn,4,ImspTQPwCqd,Sierra Leone,at6UHUQatSo,Western Area,C9uduqDZr9d,Freetown
Rotaimbana MCHP,GMOl74xzmAE,4,ImspTQPwCqd,Sierra Leone,PMa2VCrupOd,Kambia,xGMGhjA3y6J,Mambolo
Rotawa CHP,GcwGqLqyi1M,4,ImspTQPwCqd,Sierra Leone,jmIPBj66vD6,Moyamba,vULnao2hV5v,Fakunya
Rothatha MCHP,KaevAHPgkA8,4,ImspTQPwCqd,Sierra Leone,fdc6uOvgoji,Bombali,WXnNDWTiE9r,Sanda Loko
Rotifunk CHC,gUPhNWkSXvD,4,ImspTQPwCqd,Sierra Leone,jmIPBj66vD6,Moyamba,nOYt1LtFSyU,Bumpeh
Royeama CHP,msH78gZ7Fe6,4,ImspTQPwCqd,Sierra Leone,fdc6uOvgoji,Bombali,e1eIKM1GIF3,Gbanti Kamaranka
Royeiben MCHP,JU4dWUv0Pmd,4,ImspTQPwCqd,Sierra Leone,TEQlaapDQoK,Port Loko,EfWCa0Cc8WW,Masimera
Rural Western Area,qtr8GGlm4gg,3,ImspTQPwCqd,Sierra Leone,at6UHUQatSo,Western Area,,
Saahun (barri) MCHP,InQWjSe6k2f,4,ImspTQPwCqd,Sierra Leone,bL4ooGhyHRQ,Pujehun,RzKeCma9qb1,Barri
Saahun (kpaka) MCHP,BG2fC2mRFOL,4,ImspTQPwCqd,Sierra Leone,bL4ooGhyHRQ,Pujehun,zSNUViKdkk3,Kpaka
Saama (Lower Bamabara) CHP,BJ3DJFBKwBR,4,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,hdEuw2ugkVF,Lower Bambara
Saama MCHP,WZ8PTx8qQlE,4,ImspTQPwCqd,Sierra Leone,bL4ooGhyHRQ,Pujehun,eNtRuQrrZeo,Galliness Perri
Safroko Limba,XG8HGAbrbbL,3,ImspTQPwCqd,Sierra Leone,fdc6uOvgoji,Bombali,,
Sahn Bumpe MCHP,NDqR2cWlVy3,4,ImspTQPwCqd,Sierra Leone,bL4ooGhyHRQ,Pujehun,DfUfwjM9am5,Malen
Sahn CHC,PuZOFApTSeo,4,ImspTQPwCqd,Sierra Leone,O6uvpzGd5pu,Bo,I4jWcnFmgEC,Niawa Lenga
Sahn (Malen) CHC,HWXk4EBHUyk,4,ImspTQPwCqd,Sierra Leone,bL4ooGhyHRQ,Pujehun,DfUfwjM9am5,Malen
Sahun (Bumpeh) MCHP,BXd3TqaAxkK,4,ImspTQPwCqd,Sierra Leone,jmIPBj66vD6,Moyamba,nOYt1LtFSyU,Bumpeh
Saiama MCHP,AvGz949akv4,4,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,LhaAPLxdSFH,Lei
Salima MCHP,rFelzKE3SEp,4,ImspTQPwCqd,Sierra Leone,bL4ooGhyHRQ,Pujehun,QwMiPiME3bA,Kpanga Kabonde
Salina CHP,XJI24bY3AN7,4,ImspTQPwCqd,Sierra Leone,jmIPBj66vD6,Moyamba,USQdmvrHh1Q,Kaiyamba
Samaia MCHP,fNL2oehab2Q,4,ImspTQPwCqd,Sierra Leone,PMa2VCrupOd,Kambia,y5X4mP5XylL,Tonko Limba
Samai Town MCHP,I2DzylqJa2i,4,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,KIUCimTXf8Q,Nongowa
Samamaia MCHP,SKJoPDgjELa,4,ImspTQPwCqd,Sierra Leone,qhqAxPSTUXp,Koinadugu,XrF5AvaGcuw,Wara Wara Bafodia
Samandu MCHP,g9xUM1x1f1i,4,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,g5ptsn0SFX8,Sandor
Samaya CHP,BnVjTzwis3o,4,ImspTQPwCqd,Sierra Leone,fdc6uOvgoji,Bombali,Qhmi8IZyPyD,Tambaka
Sambaia Bendugu,r1RUyfVBkLp,3,ImspTQPwCqd,Sierra Leone,eIQbndfxQMb,Tonkolili,,
Sambaya MCHP,vgOQ7fWmMyZ,4,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,EjnIQNVAXGp,Mafindor
Samiquidu MCHP,yXBtSoD0IRS,4,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,kvkDWg42lHR,Kamara
Sam Lean's MCHP,H0OkaM4ReRK,4,ImspTQPwCqd,Sierra Leone,O6uvpzGd5pu,Bo,U6Kr7Gtpidn,Kakua
Samu,r06ohri9wA9,3,ImspTQPwCqd,Sierra Leone,PMa2VCrupOd,Kambia,,
Sanda Loko,WXnNDWTiE9r,3,ImspTQPwCqd,Sierra Leone,fdc6uOvgoji,Bombali,,
Sanda Magbolonthor,HWjrSuoNPte,3,ImspTQPwCqd,Sierra Leone,TEQlaapDQoK,Port Loko,,
Sandaru CHC,Mi4dWRtfIOC,4,ImspTQPwCqd,Sierra Leone,jUb8gELQApl,Kailahun,bQiBfA2j5cw,Penguia
Sandaru (Gaura) MCHP,hTGeTrwzrPi,4,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,eROJsBwxQHt,Gaura
Sanda Tendaren,UhHipWG7J8b,3,ImspTQPwCqd,Sierra Leone,fdc6uOvgoji,Bombali,,
Sandayeima MCHP,oUR5HPmim7E,4,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,hdEuw2ugkVF,Lower Bambara
Sandia CHP,vcY0lzBz6fU,4,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,qgQ49DH9a0v,Nimiyama
Sandia (Kissi Tongi) CHP,iIQENGb7za6,4,ImspTQPwCqd,Sierra Leone,jUb8gELQApl,Kailahun,hjpHnHZIniP,Kissi Tongi
Sandialu MCHP,g6y7PS0UQR4,4,ImspTQPwCqd,Sierra Leone,jUb8gELQApl,Kailahun,cM2BKSrj9F9,Luawa
Sandor,g5ptsn0SFX8,3,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,,
Sanya CHP,UqHuR4IYvTY,4,ImspTQPwCqd,Sierra Leone,fdc6uOvgoji,Bombali,Qhmi8IZyPyD,Tambaka
Sawula MCHP,tNs4E0JcMKe,4,ImspTQPwCqd,Sierra Leone,bL4ooGhyHRQ,Pujehun,QwMiPiME3bA,Kpanga Kabonde
Sawuria CHP,G6LbealddgU,4,ImspTQPwCqd,Sierra Leone,qhqAxPSTUXp,Koinadugu,vEvs2ckGNQj,Kasonko
Scan Drive MCHP,u1eQDDtKqm7,4,ImspTQPwCqd,Sierra Leone,at6UHUQatSo,Western Area,C9uduqDZr9d,Freetown
School Health Clinic,HPg74Rr7UWp,4,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,KIUCimTXf8Q,Nongowa
Sebengu MCHP,Jd7G0NYBTx1,4,ImspTQPwCqd,Sierra Leone,bL4ooGhyHRQ,Pujehun,nlt6j60tCHF,Mano Sakrim
Seidu MCHP,uoPC2z9r7Cc,4,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,DmaLM8WYmWv,Nimikoro
Selenga,KctpIIucige,3,ImspTQPwCqd,Sierra Leone,O6uvpzGd5pu,Bo,,
Sellah Kafta MCHP,yZPsWcZC9WA,4,ImspTQPwCqd,Sierra Leone,PMa2VCrupOd,Kambia,y5X4mP5XylL,Tonko Limba
Sella Limba,j43EZb15rjI,3,ImspTQPwCqd,Sierra Leone,fdc6uOvgoji,Bombali,,
Semabu MCHP,Dluer5aKZmd,4,ImspTQPwCqd,Sierra Leone,lc3eMKXaEfw,Bonthe,VCtF1DbspR5,Jong
Sembehun 17 CHP,DqfiI6NVnB1,4,ImspTQPwCqd,Sierra Leone,O6uvpzGd5pu,Bo,sxRd2XOzFbz,Tikonko
Sembehun CHC,egjrZ1PHNtT,4,ImspTQPwCqd,Sierra Leone,jmIPBj66vD6,Moyamba,jPidqyo7cpF,Bagruwa
Sembehun (Gaura) MCHP,Mi4Ax9suQmB,4,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,eROJsBwxQHt,Gaura
Sembehun Mamagewor MCHP,lvxIJAb2QJo,4,ImspTQPwCqd,Sierra Leone,O6uvpzGd5pu,Bo,YmmeuGbqOwR,Gbo
Sembehun MCHP,IWM4eKPJJSc,4,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,K1r3uF6eZ8n,Kandu Lepiema
Sembehunwo MCHP,QaeQJJCmnTS,4,ImspTQPwCqd,Sierra Leone,jmIPBj66vD6,Moyamba,jPidqyo7cpF,Bagruwa
Sembeima MCHP,REtQE1gstTf,4,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,hdEuw2ugkVF,Lower Bambara
Semewebu MCHP,NqTZjfTIsxC,4,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,hdEuw2ugkVF,Lower Bambara
Sendugu CHC,OjXNuYyLaCJ,4,ImspTQPwCqd,Sierra Leone,TEQlaapDQoK,Port Loko,HWjrSuoNPte,Sanda Magbolonthor
Sendumei CHC,Jyv7sjpl9bA,4,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,uKC54fzxRzO,Niawa
Senehun CHC,oLuhRyYPxRO,4,ImspTQPwCqd,Sierra Leone,jmIPBj66vD6,Moyamba,LsYpCyYxSLY,Kamaje
Senehun Gbloh MCHP,Efmr3Xo36DR,4,ImspTQPwCqd,Sierra Leone,lc3eMKXaEfw,Bonthe,CG4QD1HC3h4,Yawbeko
Senekedugu MCHP,xX4lIVqF4yb,4,ImspTQPwCqd,Sierra Leone,qhqAxPSTUXp,Koinadugu,EZPwuUTeIIG,Wara Wara Yagala
Sengama MCHP,MBtmOhLs7y1,4,ImspTQPwCqd,Sierra Leone,bL4ooGhyHRQ,Pujehun,d9iMR1MpuIO,Soro-Gbeima
Sengbeh,VGAFxBXz16y,3,ImspTQPwCqd,Sierra Leone,qhqAxPSTUXp,Koinadugu,,
Sengema CHP,aRXfvyonenP,4,ImspTQPwCqd,Sierra Leone,bL4ooGhyHRQ,Pujehun,DfUfwjM9am5,Malen
Sengema (Luawa) CHP,wkYbuEwNWyf,4,ImspTQPwCqd,Sierra Leone,jUb8gELQApl,Kailahun,cM2BKSrj9F9,Luawa
Senjehun MCHP,MnfykVk3zin,4,ImspTQPwCqd,Sierra Leone,lc3eMKXaEfw,Bonthe,aWQTfvgPA5v,Kpanda Kemoh
Senjekoro MCHP,tcEjL7gmFJL,4,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,DmaLM8WYmWv,Nimikoro
Senthai MCHP,Qr41Mw2MSjo,4,ImspTQPwCqd,Sierra Leone,PMa2VCrupOd,Kambia,QywkxFudXrC,Magbema
Serabu (Bumpe Ngao) UFC,prNiMdHuaaU,4,ImspTQPwCqd,Sierra Leone,O6uvpzGd5pu,Bo,BGGmAwx33dj,Bumpe Ngao
Serabu Hospital Mission,Tht0fnjagHi,4,ImspTQPwCqd,Sierra Leone,O6uvpzGd5pu,Bo,BGGmAwx33dj,Bumpe Ngao
Serabu (Koya) CHP,wjP03y8OY5k,4,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,EYt6ThQDagn,Koya (kenema)
Serabu (Small Bo) CHP,Gba5bTc8NIg,4,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,vzup1f6ynON,Small Bo
Serekolia MCHP,ZOZ4s2gTPj7,4,ImspTQPwCqd,Sierra Leone,qhqAxPSTUXp,Koinadugu,OTFepb1k9Db,Mongo
Seria MCHP,kzmwOrwmzbW,4,ImspTQPwCqd,Sierra Leone,qhqAxPSTUXp,Koinadugu,OTFepb1k9Db,Mongo
Shekaia MCHP,DUDHgE5DECu,4,ImspTQPwCqd,Sierra Leone,PMa2VCrupOd,Kambia,kbPmt60yi0L,Bramaia
Shenge CHC,p9KfD6eaRvu,4,ImspTQPwCqd,Sierra Leone,jmIPBj66vD6,Moyamba,Z9QaI6sxTwW,Kargboro
Siama (U. Bamabara) MCHP,cWIiusmHULW,4,ImspTQPwCqd,Sierra Leone,jUb8gELQApl,Kailahun,LfTkc0S4b5k,Upper Bambara
Sienga CHP,a1E6QWBTEwX,4,ImspTQPwCqd,Sierra Leone,jUb8gELQApl,Kailahun,lYIM1MXbSYS,Dea
Sierra Leone,ImspTQPwCqd,1,,,,,,
Sierra Rutile Clinic,Bq5nb7UAEGd,4,ImspTQPwCqd,Sierra Leone,lc3eMKXaEfw,Bonthe,XEyIRFd9pct,Imperi
Simbaru,A3Fh37HWBWE,3,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,,
Sindadu MCHP,nurO6U9bOLi,4,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,Zoy23SSHCPs,Gbane Kandor
Sinkunia CHC,IlnqGuxfQAw,4,ImspTQPwCqd,Sierra Leone,qhqAxPSTUXp,Koinadugu,Mr4au3jR9bt,Dembelia Sinkunia
Sittia,g8DdBm7EmUt,3,ImspTQPwCqd,Sierra Leone,lc3eMKXaEfw,Bonthe,,
SLC. RHC Port Loko,FGbXmz7gTTl,4,ImspTQPwCqd,Sierra Leone,TEQlaapDQoK,Port Loko,JdqfYTIFZXN,Maforki
SLIMS Clinic,gmen7SXL9CU,4,ImspTQPwCqd,Sierra Leone,at6UHUQatSo,Western Area,C9uduqDZr9d,Freetown
SLRC (Mattru) Clinic,T2Cn45nBY0u,4,ImspTQPwCqd,Sierra Leone,lc3eMKXaEfw,Bonthe,VCtF1DbspR5,Jong
SLRCS (Bo) Clinic,roQ2l7TX0eZ,4,ImspTQPwCqd,Sierra Leone,O6uvpzGd5pu,Bo,U6Kr7Gtpidn,Kakua
S.L.R.C.S Clinic,JNJIPX9DfaW,4,ImspTQPwCqd,Sierra Leone,PMa2VCrupOd,Kambia,QywkxFudXrC,Magbema
SLRCS (Freetown) Clinic,EmTN0L4EAVi,4,ImspTQPwCqd,Sierra Leone,at6UHUQatSo,Western Area,C9uduqDZr9d,Freetown
SLRCS (Koinadugu) Clinic,PLoeN9CaL7z,4,ImspTQPwCqd,Sierra Leone,qhqAxPSTUXp,Koinadugu,VGAFxBXz16y,Sengbeh
SLRCS MCH Clinic,wicmjKI3xiP,4,ImspTQPwCqd,Sierra Leone,eIQbndfxQMb,Tonkolili,PQZJPIpTepd,Kholifa Rowalla
SLRCS (Nongowa) clinic,Vnc2qIRLbyw,4,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,KIUCimTXf8Q,Nongowa
SL Red Cross (BMC) Clinic,nCh5dBoJVNw,4,ImspTQPwCqd,Sierra Leone,lc3eMKXaEfw,Bonthe,ENHOJz3UH5L,BMC
SL Red Cross (Gbense) Clinic,BLVKubgVxkF,4,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,TQkG0sX9nca,Gbense
Small Bo,vzup1f6ynON,3,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,,
Small Sefadu MCHP,ncGs9vXS36w,4,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,TQkG0sX9nca,Gbense
Soa,iGHlidSFdpu,3,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,,
Sogballeh MCHP,GKrklllwmbU,4,ImspTQPwCqd,Sierra Leone,lc3eMKXaEfw,Bonthe,iUauWFeH8Qp,Bum
Sogbini,cgOy0hRMGu9,3,ImspTQPwCqd,Sierra Leone,lc3eMKXaEfw,Bonthe,,
Songo CHC,pXDcgDRz8Od,4,ImspTQPwCqd,Sierra Leone,at6UHUQatSo,Western Area,qtr8GGlm4gg,Rural Western Area
sonkoya MCHP,SmhR2aaKLjw,4,ImspTQPwCqd,Sierra Leone,qhqAxPSTUXp,Koinadugu,PaqugoqjRIj,Sulima (Koinadugu)
Sonkoya MCHP,WjO2puYKysP,4,ImspTQPwCqd,Sierra Leone,qhqAxPSTUXp,Koinadugu,Mr4au3jR9bt,Dembelia Sinkunia
Sorbeh Grima MCHP,FgYDmGwmpEU,4,ImspTQPwCqd,Sierra Leone,bL4ooGhyHRQ,Pujehun,QwMiPiME3bA,Kpanga Kabonde
Soriebolomia MCHP,mkFoaAdosuY,4,ImspTQPwCqd,Sierra Leone,PMa2VCrupOd,Kambia,r06ohri9wA9,Samu
Soro-Gbeima,d9iMR1MpuIO,3,ImspTQPwCqd,Sierra Leone,bL4ooGhyHRQ,Pujehun,,
Sowa,NqWaKXcg01b,3,ImspTQPwCqd,Sierra Leone,bL4ooGhyHRQ,Pujehun,,
St Anthony clinic,bVZTNrnfn9G,4,ImspTQPwCqd,Sierra Leone,at6UHUQatSo,Western Area,C9uduqDZr9d,Freetown
Stella Maries Clinic,Ea3j0kUvyWg,4,ImspTQPwCqd,Sierra Leone,at6UHUQatSo,Western Area,C9uduqDZr9d,Freetown
St. John of God Catholic Clinic,RUCp6OaTSAD,4,ImspTQPwCqd,Sierra Leone,TEQlaapDQoK,Port Loko,vn9KJsLyP5f,Kaffu Bullom
St. John of God Catholic Hospital,xWIyicUgscN,4,ImspTQPwCqd,Sierra Leone,TEQlaapDQoK,Port Loko,RWvG1aFrr0r,Marampa
St. Joseph CHC,YQ3csPLAlrn,4,ImspTQPwCqd,Sierra Leone,at6UHUQatSo,Western Area,C9uduqDZr9d,Freetown
St. Joseph's Clinic,vv1QJFONsT6,4,ImspTQPwCqd,Sierra Leone,lc3eMKXaEfw,Bonthe,ENHOJz3UH5L,BMC
St. Luke's Wellington,vxa2YQRGV7I,4,ImspTQPwCqd,Sierra Leone,at6UHUQatSo,Western Area,C9uduqDZr9d,Freetown
St. Mary's Clinic,M721NHGtdZV,4,ImspTQPwCqd,Sierra Leone,jmIPBj66vD6,Moyamba,W5fN3G6y1VI,Lower Banta
St Monica's Clinic,jCnyQOKQBFX,4,ImspTQPwCqd,Sierra Leone,O6uvpzGd5pu,Bo,U6Kr7Gtpidn,Kakua
Stocco CHP,Zwnfm4rnzbZ,4,ImspTQPwCqd,Sierra Leone,fdc6uOvgoji,Bombali,lY93YpCxJqf,Makari Gbanti
Suen CHP,wqbyzbQ78oI,4,ImspTQPwCqd,Sierra Leone,jmIPBj66vD6,Moyamba,gy8rmvYT4cj,Ribbi
Suga MCHP,KFowGOhmuSL,4,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,ajILkI0cfxn,Gbane
Sukudu MCHP,Q0HywoaWOcM,4,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,kvkDWg42lHR,Kamara
Sukudu Soa MCHP,EoIjKXqXxi2,4,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,iGHlidSFdpu,Soa
Sulima CHP,PfZXxl6Wp3F,4,ImspTQPwCqd,Sierra Leone,bL4ooGhyHRQ,Pujehun,d9iMR1MpuIO,Soro-Gbeima
Sulima (Koinadugu),PaqugoqjRIj,3,ImspTQPwCqd,Sierra Leone,qhqAxPSTUXp,Koinadugu,,
Sumbaria MCHP,GvstqlRRnpV,4,ImspTQPwCqd,Sierra Leone,qhqAxPSTUXp,Koinadugu,J4GiUImJZoE,Nieni
Sumbuya Bessima CHP,Tc3zugEWdTm,4,ImspTQPwCqd,Sierra Leone,bL4ooGhyHRQ,Pujehun,zSNUViKdkk3,Kpaka
Sumbuya CHC,W2KnxOMvmgE,4,ImspTQPwCqd,Sierra Leone,O6uvpzGd5pu,Bo,kU8vhUkAGaT,Lugbu
Sumbuya MCHP,pUZIL5xBsve,4,ImspTQPwCqd,Sierra Leone,TEQlaapDQoK,Port Loko,pRHGAROvuyI,Koya
Susan's Bay MCHP,rJ25bHbIujw,4,ImspTQPwCqd,Sierra Leone,at6UHUQatSo,Western Area,C9uduqDZr9d,Freetown
Sussex MCHP,wcHRDp21Lw1,4,ImspTQPwCqd,Sierra Leone,at6UHUQatSo,Western Area,qtr8GGlm4gg,Rural Western Area
Swarray Town MCHP,fzBpuujglTY,4,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,M2qEv692lS6,Tankoro
Tabe MCHP,Zbp8TbiMKVc,4,ImspTQPwCqd,Sierra Leone,jmIPBj66vD6,Moyamba,xIKjidMrico,Kowa
Tagrin CHC,O63vIA5MVn6,4,ImspTQPwCqd,Sierra Leone,TEQlaapDQoK,Port Loko,vn9KJsLyP5f,Kaffu Bullom
Taiama (Kori) CHC,e2WgqiasKnD,4,ImspTQPwCqd,Sierra Leone,jmIPBj66vD6,Moyamba,nV3OkyzF4US,Kori
Tainkatopa Makama Safrokoh ,PrJQHI6q7w2,3,ImspTQPwCqd,Sierra Leone,TEQlaapDQoK,Port Loko,,
Talia CHC,s5aXfzOL456,4,ImspTQPwCqd,Sierra Leone,lc3eMKXaEfw,Bonthe,CG4QD1HC3h4,Yawbeko
Talia (Nongowa) CHC,qIpBLa1SCZt,4,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,KIUCimTXf8Q,Nongowa
Tambaka,Qhmi8IZyPyD,3,ImspTQPwCqd,Sierra Leone,fdc6uOvgoji,Bombali,,
Tambaliabalia MCHP,oNqqmKD0zXj,4,ImspTQPwCqd,Sierra Leone,qhqAxPSTUXp,Koinadugu,OTFepb1k9Db,Mongo
Tambeyama MCHP,dU3vTbLRLHy,4,ImspTQPwCqd,Sierra Leone,bL4ooGhyHRQ,Pujehun,RzKeCma9qb1,Barri
Tambiama CHC,agEKP19IUKI,4,ImspTQPwCqd,Sierra Leone,fdc6uOvgoji,Bombali,BXJdOLvUrZB,Gbendembu Ngowahun
Tane,xhyjU2SVewz,3,ImspTQPwCqd,Sierra Leone,eIQbndfxQMb,Tonkolili,,
Taninahun (BN) CHP,kEkU53NrFmy,4,ImspTQPwCqd,Sierra Leone,O6uvpzGd5pu,Bo,BGGmAwx33dj,Bumpe Ngao
Taninahun (Malen) CHP,UgYg0YW7ZIh,4,ImspTQPwCqd,Sierra Leone,bL4ooGhyHRQ,Pujehun,DfUfwjM9am5,Malen
Taninahun MCHP,Fhko00f3hXT,4,ImspTQPwCqd,Sierra Leone,bL4ooGhyHRQ,Pujehun,RzKeCma9qb1,Barri
Taninihun Kapuima MCHP,iHQVo7h7KOQ,4,ImspTQPwCqd,Sierra Leone,jmIPBj66vD6,Moyamba,RndxKqQGzUl,Dasse
Taninihun Mboka MCHP,Cc9kMNFpGmC,4,ImspTQPwCqd,Sierra Leone,jmIPBj66vD6,Moyamba,Jiyc4ekaMMh,Kongbora
Tankoro,M2qEv692lS6,3,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,,
Tassoh MCHP,mW20aiZHqwE,4,ImspTQPwCqd,Sierra Leone,at6UHUQatSo,Western Area,C9uduqDZr9d,Freetown
Tawahun MCHP,GHPuYdLcVN5,4,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,myQ4q1W6B4y,Dama
Tawuya CHP,wy6tbexg2nu,4,ImspTQPwCqd,Sierra Leone,PMa2VCrupOd,Kambia,qIRCo0MfuGb,Gbinleh Dixion
Tefeya CHP,nAH0uNc3b5f,4,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,g5ptsn0SFX8,Sandor
